Order Date	Order ID.1	Order ID.2	Customer Name.1	Customer Name.2	Segment	Country	City	Location	Product ID.1	Product ID.2	Product ID.3	Category	Product Name	Sales	Quantity	CompanyName	Expiry Date
01/11/2020	GV	334919	Mustafa	Russom	Home Office	Kenya	Nairobi	Site	OFF	BI	10004600	Award	Social Media Award	19200	16	null	null
01/11/2021	WX	242180	'Aqilah	Bitar	Corporate	Pakistan	Lahore	Site	FUR	TA	10000577	Courses	CompTIA	4792	8	Rich and Happy	null
01/11/2021	GT	48383	Ewan	Holmes	Corporate	United Kingdom	Liverpool	Hub	TEC	PH	10003187	Diploma	HR Diploma	36800	23	Northern Star	null
01/11/2021	SQ	880679	A'ishah	Aswad	Corporate	Pakistan	Lahore	Site	FUR	FU	10001756	Courses	Python	7700	22	Thorofare	null
01/11/2021	IT	94496	Marwan	Atiyeh	Consumer	Pakistan	Lahore	Site	FUR	FU	10000087	Courses	Cloud Architecture	480	1	null	null
01/11/2021	FN	783161	Megan	O'Sullivan	Corporate	United Kingdom	Warrington	Site	OFF	PA	10000157	Courses	Executive Assistant Diploma	31992	8	Full Color	null
01/11/2021	UW	905619	Abdul-Barr	Basara	Home Office	Pakistan	Lahore	Site	OFF	BI	10002735	Award	Social Media Award	26400	22	null	null
01/11/2021	EP	917087	Nimr	Hajjar	Consumer	Pakistan	Lahore	Site	OFF	BI	10002082	Courses	Graphic Design	1750	1	null	null
01/11/2021	MQ	807580	Mewael	Yonatan	Home Office	Kenya	Nairobi	Site	OFF	PA	10000659	Courses	Graphic Design	52500	30	null	null
01/11/2021	XW	138148	Uthal	Mustafa	Home Office	Pakistan	Lahore	Site	OFF	ST	10001228	Award	Social Media Award	26400	22	null	null
01/11/2021	GC	783030	'Adil	Basara	Home Office	Pakistan	Lahore	Site	OFF	ST	10001321	Courses	Graphic Design	5250	3	null	null
01/11/2021	ON	334748	Sameera	Guirguis	Consumer	Pakistan	Lahore	Site	OFF	BI	10001758	Diploma	Graphic Design Diploma	1800	1	null	null
01/12/2020	TY	623083	Mehari	Welde	Home Office	Kenya	Nairobi	Site	OFF	PA	10002222	Courses	Graphic Design	40250	23	null	null
01/12/2020	PW	903175	Sirah	Quraishi	Home Office	Pakistan	Lahore	Site	FUR	FU	10004270	Courses	Python	350	1	null	null
01/12/2020	JP	470925	Alem	Abaalom	Corporate	Kenya	Nairobi	Site	OFF	BI	10002982	Award	Microsoft Office Award	22500	15	Sunny Real Estate Investments	null
01/12/2020	VY	648121	Tamim	Morcos	Consumer	Pakistan	Lahore	Site	FUR	FU	10000629	Courses	ECDL	625	1	null	null
01/12/2020	VS	975627	Skye	Doherty	Home Office	United Kingdom	Warrington	Site	OFF	PA	10001639	Award	Microsoft Office Award	16500	11	null	null
01/12/2020	CJ	71188	Issam	Ghannam	Home Office	Pakistan	Lahore	Site	OFF	AP	10004868	Courses	Graphic Design	7000	4	null	null
01/12/2020	JU	254732	Rahmah	Sarkis	Corporate	Pakistan	Lahore	Site	FUR	TA	10001889	Courses	CompTIA	11980	20	Monk House Maker	null
01/12/2020	WQ	609330	Nadira	Antoun	Home Office	Pakistan	Lahore	Site	LWI	IE	50948511	Diploma	Graphic Design Diploma	39600	22	null	null
01/12/2020	BU	481427	Muhammed	Tesfalem	Corporate	Kenya	Nairobi	Site	OFF	PA	10001293	Courses	Graphic Design	31500	18	Giant	null
01/12/2020	DY	484594	Wadid	Hakimi	Home Office	Pakistan	Lahore	Site	OFF	BI	10000474	Courses	Graphic Design	1750	1	null	null
01/12/2020	ZV	358312	Talah	Shamon	Consumer	Pakistan	Lahore	Site	FUR	FU	10003623	Courses	Cloud Architecture	480	1	null	null
01/12/2020	GJ	503600	Altaf	Said	Consumer	Kuwait	Kuwait City	Site	OFF	EN	10004846	Award	Microsoft Office Award	1500	1	null	null
01/12/2020	PR	478785	Yasir	Fakhoury	Consumer	Pakistan	Lahore	Site	OFF	AR	10001955	Award	Social Media Award	1200	1	null	null
01/12/2020	AY	956035	Kidane	Aziz	Consumer	Kenya	Nairobi	Site	IUB	CZ	14410807	Courses	Graphic Design	1750	1	null	null
01/12/2020	NG	164604	Kutaiba	Bahar	Consumer	Pakistan	Lahore	Site	KXS	QX	34673076	Courses	ECDL	625	1	null	null
01/12/2020	SV	35985	Izz	al Din Abboud	Corporate	Pakistan	Lahore	Site	TEC	PH	10002483	Diploma	Executive PA Diploma	126000	28	Pro Garden Management	null
01/12/2020	UP	106283	Nasir	al Din Wasem	Home Office	Pakistan	Lahore	Site	FUR	TA	10000577	Courses	Microsoft Access	3750	15	null	null
01/12/2020	XP	58653	Qadriyah	Antoun	Consumer	Pakistan	Lahore	Site	OFF	PA	10004255	Diploma	Graphic Design Diploma	1800	1	null	null
01/12/2020	HM	506562	Osman	Tesfalem	Corporate	Kenya	Nairobi	Site	FUR	BO	10003546	Courses	Microsoft Powerpoint	5083	17	Standard Food	null
01/12/2020	FT	987437	Hamid	Negassi	Home Office	Kenya	Nairobi	Site	YFF	OT	77783526	Courses	ECDL	625	1	null	null
01/12/2020	AN	190956	Hamas	Bahar	Home Office	Pakistan	Lahore	Site	FUR	CH	10003981	Courses	Python	350	1	null	null
01/12/2020	LR	280663	Idris	Biniam	Consumer	Kenya	Nairobi	Site	KEW	WF	57357221	Diploma	Executive PA Diploma	4500	1	null	null
01/12/2020	QK	315983	Umamah	Amari	Corporate	Kuwait	Kuwait City	Site	TEC	AC	10004859	Courses	Executive Assistant Diploma	51987	13	Multicerv	null
01/12/2020	ZX	197307	Sarah	Michael	Consumer	Kenya	Nairobi	Site	TEC	CO	10002095	Diploma	Graphic Design Diploma	1800	1	null	null
01/12/2021	NF	20243	Dharr	Handal	Home Office	Pakistan	Lahore	Site	OFF	AR	10004757	Diploma	Graphic Design Diploma	7200	4	null	null
01/12/2021	EG	869161	Usamah	Shammas	Home Office	Pakistan	Lahore	Site	FOL	HL	78423952	Courses	CompTIA	7787	13	null	null
01/12/2021	UG	955090	Kiros	Iggi	Corporate	Kenya	Nairobi	Site	OFF	BI	10004187	Courses	Graphic Design	50750	29	Midwest TV & Appliance	null
01/12/2021	NQ	400542	Selam	Senay	Consumer	Kenya	Nairobi	Site	FUR	CH	10002331	Courses	ECDL	625	1	null	null
01/12/2021	LT	467159	Millie	Thomas	Corporate	United Kingdom	Warrington	Site	EXY	TR	69761751	Courses	Graphic Design	14000	8	Angel's	null
01/12/2021	VH	838494	Abigail	Cooper	Corporate	United Kingdom	Warrington	Site	OFF	BI	10003676	Courses	Graphic Design	5250	3	The White Rabbit	null
01/12/2021	UU	46006	Subhah	Antoun	Corporate	Pakistan	Lahore	Site	OFF	BI	10000042	Award	Microsoft Office Award	15000	10	Lechters Housewares	null
01/12/2021	GX	975976	Lydia	Wright	Consumer	United Kingdom	Warrington	Site	OFF	EN	10000056	Courses	Graphic Design	1750	1	null	null
01/12/2021	DF	331683	Noor	Tannous	Home Office	Pakistan	Lahore	Site	TEC	AC	10000420	Diploma	Graphic Design Diploma	3600	2	null	null
01/12/2021	GZ	174579	Sam	Atkinson	Corporate	United Kingdom	Warrington	Site	OFF	LA	10000240	Courses	Graphic Design	10500	6	Pro Star Garden Management	null
01/12/2021	JA	989139	Iggi	Hagos	Home Office	Kenya	Nairobi	Site	NRS	YC	90019671	Courses	Microsoft Excel	10374	26	null	null
01/12/2021	RO	269105	Hikmah	Essa	Consumer	Pakistan	Lahore	Site	OFF	BI	10003364	Award	Microsoft Office Award	1500	1	null	null
02/01/2020	OZ	722821	Eden	Luwam	Consumer	Kenya	Nairobi	Site	OFF	PA	10003936	Award	Microsoft Office Award	1500	1	null	null
02/01/2020	SD	957235	Ruta	Ali	Home Office	Kenya	Nairobi	Site	OFF	EN	10003134	Courses	Graphic Design	10500	6	null	null
02/01/2020	ZS	358747	Wahab	Malouf	Consumer	Pakistan	Lahore	Site	OFF	BI	10000546	Courses	Graphic Design	1750	1	null	null
02/01/2020	RO	850503	Taqiy	Shamoon	Consumer	Pakistan	Lahore	Site	OFI	VA	66450515	Award	HR Award	1499	1	null	null
02/01/2020	RC	618061	Lucas	Parsons	Home Office	United Kingdom	Warrington	Site	FUR	TA	10002356	Courses	CompTIA	10782	18	null	null
02/01/2020	JC	575298	Alisha	James	Consumer	United Kingdom	Warrington	Site	DQK	QL	11230305	Courses	Graphic Design	1750	1	null	null
02/01/2020	ZP	841982	Millie	Wood	Consumer	United Kingdom	Warrington	Site	ZUI	NN	2655657	Diploma	Executive PA Diploma	4500	1	null	null
02/01/2020	MK	916406	Filmon	Aman	Consumer	Kenya	Nairobi	Site	TEC	PH	10001425	Diploma	Freelancer Diploma	2500	1	null	null
02/01/2020	SG	462579	Yasar	Kalb	Consumer	Pakistan	Lahore	Site	OFF	ST	10001469	Award	Microsoft Office Award	1500	1	null	null
02/01/2020	MJ	633200	Basilah	Antar	Corporate	Pakistan	Lahore	Site	DTN	DQ	86762963	Courses	Graphic Design	31500	18	Wetson's	null
02/01/2021	OT	761408	Robert	Watson	Corporate	United Kingdom	Warrington	Site	OFF	ST	10001228	Courses	Graphic Design	26250	15	Netcore	null
02/01/2021	TX	418589	Petros	Selassie	Home Office	Kenya	Nairobi	Site	OFF	ST	10001031	Award	Social Media Award	26400	22	null	null
02/01/2021	SE	600911	Habeeba	Maalouf	Home Office	Pakistan	Lahore	Site	KCW	PM	38679987	Award	HR Award	19487	13	null	null
02/01/2021	ZE	501699	Awet	Ali	Consumer	Kenya	Nairobi	Site	TEC	AC	10003038	Diploma	Social Media Diploma	1899.99	1	null	null
02/01/2021	XV	752878	Raaida	Botros	Consumer	Pakistan	Lahore	Site	FUR	FU	10004415	Courses	Python	350	1	null	null
02/01/2021	DH	452046	Lemlem	Tesfalem	Corporate	Kenya	Nairobi	Site	OFF	PA	10001977	Award	Social Media Award	15600	13	Quality Event Planner	null
02/01/2021	QA	26583	Humairah	Kalb	Home Office	Pakistan	Lahore	Site	OFF	BI	10001543	Courses	Graphic Design	17500	10	null	null
02/01/2021	CT	982512	Waliy	Allah Kattan	Corporate	Pakistan	Lahore	Site	OFF	EN	10001453	Award	Microsoft Office Award	33000	22	Universo Realtors	null
02/01/2021	QS	872212	Jalil	Dagher	Consumer	Pakistan	Lahore	Site	OFF	PA	10000994	Diploma	Graphic Design Diploma	1800	1	null	null
02/01/2022	UW	905802	Harrison	Newton	Home Office	United Kingdom	Liverpool	Hub	OFF	ST	10000604	Award	HR Award	38974	26	null	null
02/01/2022	KS	358527	Robel	Girma	Corporate	Kenya	Nairobi	Site	FUR	FU	10001215	Courses	Microsoft Access	1000	4	Desert Garden Help	null
02/01/2022	EY	985559	Abby	Roberts	Consumer	United Kingdom	Warrington	Site	EVK	MD	30524003	Award	HR Award	1499	1	null	null
02/01/2022	XV	812718	Murjanah	Maalouf	Consumer	Pakistan	Lahore	Site	LFC	XP	34628709	Courses	Graphic Design	1750	1	null	null
02/01/2022	BC	866495	Kifah	Maloof	Corporate	Pakistan	Lahore	Site	FUR	FU	10004904	Courses	Python	8750	25	House Of Denmark	null
02/01/2022	HH	899831	Najm	al Din Hajjar	Home Office	Pakistan	Lahore	Site	OFF	AR	10004344	Courses	Graphic Design	7000	4	null	null
02/01/2022	AZ	73774	Finlay	Baxter	Consumer	United Kingdom	Liverpool	Hub	TEC	AC	10003911	Diploma	Microsoft Office Diploma	2500	1	null	null
02/01/2022	LG	692214	Rasul	Khouri	Corporate	Pakistan	Lahore	Site	TEC	AC	10001553	Diploma	Microsoft Office Diploma	37500	15	Magna Wealth	null
02/01/2022	PK	495724	Abdul-Tawwab	Maalouf	Consumer	Pakistan	Lahore	Site	OFF	ST	10003282	Award	HR Award	1499	1	null	null
02/01/2022	RH	398087	Zuhayr	Ghannam	Corporate	Pakistan	Lahore	Site	OFF	BI	10000320	Courses	Graphic Design	17500	10	Locost Accessories	null
02/01/2022	KX	697267	Selam	Michael	Home Office	Kenya	Nairobi	Site	FUR	CH	10003312	Courses	Python	3850	11	null	null
02/01/2022	BB	204259	Hijrah	Tahan	Consumer	Pakistan	Lahore	Site	OFF	BI	10000174	Award	Microsoft Office Award	1500	1	null	null
02/02/2020	XP	48116	Mehret	Ambessa	Corporate	Kenya	Nairobi	Site	CFS	GI	98979769	Courses	CompTIA	15574	26	Littler's	null
02/02/2020	QJ	407334	Harrison	Wood	Consumer	United Kingdom	Warrington	Site	DYV	GN	65439678	Award	Medical Award	1100	1	null	null
02/02/2020	JH	972042	Usaim	Kanaan	Consumer	Pakistan	Lahore	Site	TEC	AC	10003441	Diploma	Microsoft Office Diploma	2500	1	null	null
02/02/2020	ZE	577324	Oscar	Parry	Corporate	United Kingdom	Liverpool	Hub	IZM	IR	48067071	Diploma	Executive PA Diploma	90000	20	County Seat	null
02/02/2020	XG	924331	Ghalib	Shamoon	Home Office	Pakistan	Lahore	Site	OFF	PA	10000130	Diploma	Social Media Diploma	56999.7	30	null	null
02/02/2020	ND	789408	Murtada	Najjar	Corporate	Pakistan	Lahore	Site	TEC	AC	10004469	Diploma	Social Media Diploma	11399.94	6	Thom McAn Store	null
02/02/2020	ZP	968509	Amina	Tewelde	Consumer	Kenya	Nairobi	Site	TEC	MA	10000423	Diploma	HR Diploma	1600	1	null	null
02/02/2020	JZ	485280	Finlay	Higgins	Home Office	United Kingdom	Warrington	Site	NRE	NE	37721032	Courses	Graphic Design	52500	30	null	null
02/02/2020	VR	766585	Jodie	Charlton	Home Office	United Kingdom	Warrington	Site	WGH	TR	51588385	Courses	Graphic Design	22750	13	null	null
02/02/2020	BB	342916	'Umar	Kouri	Consumer	Pakistan	Lahore	Site	OFF	BI	10003291	Diploma	Graphic Design Diploma	1800	1	null	null
02/02/2020	LS	980713	Harun	Hakimi	Home Office	Pakistan	Lahore	Site	OYZ	OO	66163481	Award	HR Award	40473	27	null	null
02/02/2020	CZ	611329	Hana	Gebre	Home Office	Kenya	Nairobi	Site	OFF	PA	10001260	Diploma	HR Diploma	20800	13	null	null
02/02/2020	ZS	910859	Uthman	Shadid	Corporate	Pakistan	Lahore	Site	UEL	KI	398571	Courses	Graphic Design	21000	12	Universal Design Partners	null
02/02/2021	PK	94018	Hamzah	Gaber	Consumer	Pakistan	Lahore	Site	OFF	AR	10002952	Award	Microsoft Office Award	1500	1	null	null
02/02/2021	LC	163311	Bethany	Payne	Home Office	United Kingdom	Warrington	Site	OFF	AR	10000255	Award	Microsoft Office Award	28500	19	null	null
02/02/2021	HL	569477	Temshe	Biniam	Corporate	Kenya	Nairobi	Site	FUR	FU	10002191	Courses	Social Media	400	1	Sports Unlimited	null
02/02/2021	UD	137612	Fre-weini	Saare	Corporate	Kenya	Nairobi	Site	TEC	PH	10004700	Diploma	IT Support Diploma	15400	7	Channel Home Centers	null
02/02/2021	XC	617453	Sumayyah	Boutros	Consumer	Pakistan	Lahore	Site	FUR	CH	10001215	Courses	ECDL	625	1	null	null
02/02/2021	ZU	938358	Hiyam	Nader	Corporate	Pakistan	Lahore	Site	ZDR	PT	34802372	Courses	CompTIA	3594	6	Dream Home Real Estate Service	null
02/02/2021	VN	750528	Mustafa	Eyob	Home Office	Kenya	Nairobi	Site	KIW	KZ	91207598	Courses	Graphic Design	52500	30	null	null
02/02/2021	FX	816875	Nasih	Tesmi	Corporate	Kenya	Nairobi	Site	OFF	SU	10003505	Courses	Graphic Design	31500	18	Modern Architecture Design	null
02/02/2021	YI	268424	Zak	Whitehouse	Consumer	United Kingdom	Liverpool	Hub	OFF	BI	10003982	Courses	Graphic Design	1750	1	null	null
02/02/2021	KF	120881	Layla	Morcos	Corporate	Pakistan	Lahore	Site	OFF	LA	10000414	Award	Microsoft Office Award	39000	26	Kohl's Food Stores	null
02/02/2021	UK	730417	Jacob	Carey	Consumer	United Kingdom	Liverpool	Hub	OFF	BI	10001543	Courses	Graphic Design	1750	1	null	null
02/02/2021	AU	464179	Asmarina	Osman	Home Office	Kenya	Nairobi	Site	OFF	AP	10004052	Award	Microsoft Office Award	40500	27	null	null
02/02/2021	BS	337911	Hiwet	Asmara	Home Office	Kenya	Nairobi	Site	TEC	AC	10000892	Diploma	IT Support Diploma	55000	25	null	null
02/02/2021	WY	512059	Nusrah	Antoun	Home Office	Pakistan	Lahore	Site	AKL	OQ	41358298	Award	HR Award	34477	23	null	null
02/02/2022	IX	262308	Maysa'	Mikhail	Home Office	Pakistan	Lahore	Site	RKO	UU	25981471	Courses	ECDL	11875	19	null	null
02/02/2022	DD	760830	Charlie	Newton	Home Office	United Kingdom	Warrington	Site	OFF	BI	10004140	Award	IT Support Award	33750	27	null	null
02/02/2022	ZI	515972	Declan	Young	Home Office	United Kingdom	Warrington	Site	OFF	PA	10001144	Award	HR Award	14990	10	null	null
02/02/2022	NH	456405	Dalal	Haddad	Corporate	Pakistan	Lahore	Site	OFF	FA	10003059	Courses	Graphic Design	1750	1	Merry-Go-Round	null
02/02/2022	PG	71475	Badri	Nader	Corporate	Pakistan	Lahore	Site	TEC	PH	10001061	Diploma	Executive PA Diploma	126000	28	Northern Star	null
02/02/2022	MS	782379	Abdul-Muhyi	Daher	Consumer	Pakistan	Lahore	Site	REI	NE	6389844	Award	IT Support Award	1250	1	null	null
02/02/2022	AY	369598	Shareefa	Haddad	Home Office	Pakistan	Lahore	Site	OFF	AP	10004249	Award	IT Support Award	7500	6	null	null
02/02/2022	SP	628144	Aatifa	Rezene	Corporate	Kenya	Nairobi	Site	OFF	BI	10001078	Diploma	HR Diploma	35200	22	Spaceage Stereo	null
02/02/2022	VJ	830588	Amanuel	Brhane	Consumer	Kenya	Nairobi	Site	FUR	TA	10000849	Courses	Python	350	1	null	null
02/02/2022	OY	743079	Lana	Nahas	Corporate	Pakistan	Lahore	Site	OFF	ST	10003442	Award	Microsoft Office Award	24000	16	Landskip Yard Care	null
02/02/2022	KM	522553	Amina	Amanuel	Home Office	Kenya	Nairobi	Site	KVP	BC	28404719	Courses	Graphic Design	49000	28	null	null
02/02/2022	KA	561068	Dhakiy	Basara	Consumer	Pakistan	Lahore	Site	OFF	AR	10001761	Award	Microsoft Office Award	1500	1	null	null
02/02/2022	FI	424468	Houd	Sarraf	Home Office	Pakistan	Lahore	Site	FUR	FU	10002379	Courses	Python	4900	14	null	null
02/03/2020	NP	294997	Fethawi	Biniam	Consumer	Kenya	Nairobi	Site	OFF	BI	10004654	Award	Microsoft Office Award	1500	1	null	null
02/03/2020	BI	207183	Yarah	Qureshi	Home Office	Pakistan	Lahore	Site	FUR	FU	10000409	Courses	Cloud Architecture	8160	17	null	null
02/03/2020	MB	707478	Bakri	Issa	Consumer	Pakistan	Lahore	Site	OFF	ST	10004180	Award	Microsoft Office Award	1500	1	null	null
02/03/2020	SW	889615	Alexandra	Osborne	Consumer	United Kingdom	Warrington	Site	FJF	FF	94204292	Diploma	Graphic Design Diploma	1800	1	null	null
02/03/2020	LG	105706	Emma	Clements	Consumer	United Kingdom	Warrington	Site	OFF	PA	10000029	Award	Social Media Award	1200	1	null	null
02/03/2020	KW	528277	I'jaz	Sabbagh	Corporate	Pakistan	Lahore	Site	YWN	PJ	75113846	Courses	Graphic Design	47250	27	The Jolly Farmer	null
02/03/2020	JD	664305	Mas'ud	Bata	Home Office	Pakistan	Lahore	Site	OFF	LA	10001569	Courses	Graphic Design	12250	7	null	null
02/03/2020	EU	713712	Sayyidah	Nassar	Corporate	Pakistan	Lahore	Site	HSD	CL	44409266	Award	HR Award	1499	1	Sound Advice	null
02/03/2020	KJ	431093	Burtuka	Filmon	Home Office	Kenya	Nairobi	Site	FUR	CH	10003312	Courses	Python	3150	9	null	null
02/03/2020	GD	588845	Harley	Bruce	Corporate	United Kingdom	Liverpool	Hub	FUR	FU	10003981	Courses	Medical Terminology	5400	12	Stratagee	null
02/03/2020	KM	897043	Evan	Gough	Corporate	United Kingdom	Warrington	Site	OFF	BI	10004656	Courses	Graphic Design	5250	3	Cut Rite	null
02/03/2020	TJ	450803	Zafar	Shamon	Home Office	Pakistan	Lahore	Site	OFF	PA	10001204	Courses	Graphic Design	8750	5	null	null
02/03/2020	QR	382330	Nuzhah	Rahal	Corporate	Pakistan	Lahore	Site	OFF	AR	10003373	Courses	Graphic Design	50750	29	STM Auto Parts	null
02/03/2021	UM	374359	Bisirat	Dawit	Corporate	Kenya	Nairobi	Site	TEC	PH	10000038	Diploma	Graphic Design Diploma	37800	21	Buena Vista Realty Service	null
02/03/2021	OB	237525	Jabirah	Morcos	Consumer	Pakistan	Lahore	Site	OFF	ST	10001505	Courses	Graphic Design	1750	1	null	null
02/03/2021	LR	536960	Hamim	Ganim	Home Office	Pakistan	Lahore	Site	TEC	AC	10002167	Diploma	HR Diploma	30400	19	null	null
02/03/2021	KI	793639	Rosie	Watkins	Home Office	United Kingdom	Warrington	Site	OFF	BI	10001658	Award	Microsoft Office Award	31500	21	null	null
02/03/2021	GF	811182	Jude	Little	Home Office	United Kingdom	Liverpool	Hub	TEC	AC	10004803	Courses	Executive Assistant Diploma	15996	4	null	null
02/03/2021	QH	880668	Sheshy	Abel	Corporate	Kenya	Nairobi	Site	OFF	ST	10000642	Courses	Graphic Design	21000	12	Druther's	null
02/03/2021	FI	374406	Louis	Archer	Consumer	United Kingdom	Warrington	Site	OFF	BI	10001553	Award	Microsoft Office Award	1500	1	null	null
02/03/2021	LY	887348	Layan	Nader	Corporate	Pakistan	Lahore	Site	TEC	PH	10003092	Diploma	Executive PA Diploma	117000	26	Vinyl Fever	null
02/03/2021	TY	968106	Yasin	Boulos	Home Office	Kuwait	Kuwait City	Site	EUM	DP	58711618	Award	HR Award	44970	30	null	null
02/03/2021	IG	365580	Samarah	Maalouf	Home Office	Pakistan	Lahore	Site	OFF	PA	10001838	Award	Microsoft Office Award	7500	5	null	null
02/03/2021	WD	526985	Isa	Deeb	Home Office	Pakistan	Lahore	Site	OFF	PA	10002160	Courses	Graphic Design	52500	30	null	null
02/03/2021	BD	544537	Madeleine	Lee	Consumer	United Kingdom	Liverpool	Hub	TYB	ZK	7958335	Diploma	Executive PA Diploma	4500	1	null	null
02/03/2021	OS	112017	Wasfiyah	Sarraf	Home Office	Kuwait	Kuwait City	Site	BPI	IS	45400558	Courses	Microsoft Excel	2394	6	null	null
02/03/2022	DC	190212	Daniyah	Hajjar	Corporate	Pakistan	Lahore	Site	TEC	PH	10004093	Diploma	HR Diploma	43200	27	Bloom Brothers Furniture	null
02/03/2022	RG	596133	Jada	Boulos	Home Office	Pakistan	Lahore	Site	TEC	PH	10000984	Diploma	Social Media Diploma	43699.77	23	null	null
02/03/2022	XL	678264	Nebyat	Neftalem	Corporate	Kenya	Nairobi	Site	FUR	BO	10004709	Courses	ECDL	15000	24	Sunburst Garden Management	null
02/03/2022	GR	144947	Utbah	Bitar	Consumer	Pakistan	Lahore	Site	FUR	CH	10003312	Courses	Python	350	1	null	null
02/03/2022	SS	956809	Labid	Morcos	Home Office	Pakistan	Lahore	Site	OFF	PA	10000788	Courses	Graphic Design	42000	24	null	null
02/03/2022	SN	402674	Jadwa	Toma	Corporate	Pakistan	Lahore	Site	HWS	AH	22251438	Award	HR Award	29980	20	Advansed Teksyztems	null
02/03/2022	YZ	767896	Christopher	McLean	Corporate	United Kingdom	Warrington	Site	RZS	GG	61949959	Diploma	IT Support Diploma	63800	29	Egghead Software	null
02/03/2022	HJ	990019	Sana	Halabi	Corporate	Pakistan	Lahore	Site	OFF	BI	10000474	Courses	Graphic Design	21000	12	Monsource	null
02/04/2020	SZ	128846	Walid	Shamon	Consumer	Kuwait	Kuwait City	Site	WDE	MV	14305302	Diploma	IT Support Diploma	2200	1	null	null
02/04/2020	JA	24541	Hidayah	Baz	Corporate	Kuwait	Kuwait City	Site	OFF	BI	10002432	Award	Social Media Award	3600	3	Atlas Architectural Designs	null
02/04/2020	LC	587393	'Ataa	Touma	Home Office	Pakistan	Lahore	Site	EDB	QC	68763507	Courses	Graphic Design	17500	10	null	null
02/04/2020	CP	303397	'Itab	Nassar	Consumer	Pakistan	Lahore	Site	MZJ	MZ	77060557	Courses	Graphic Design	1750	1	null	null
02/04/2020	JW	346566	Lilly	Hanson	Home Office	United Kingdom	Liverpool	Hub	VQW	XI	90975882	Courses	Graphic Design	21000	12	null	null
02/04/2020	VS	928258	Namir	Shadid	Home Office	Pakistan	Lahore	Site	OFF	ST	10003306	Courses	Graphic Design	29750	17	null	null
02/04/2020	GG	842042	Joseph	Richardson	Corporate	United Kingdom	Warrington	Site	TEC	AC	10004209	Diploma	Executive PA Diploma	13500	3	Asian Fusion	null
02/04/2020	PY	114322	Namar	Assaf	Consumer	Pakistan	Lahore	Site	FUR	BO	10004467	Courses	Social Media	400	1	null	null
02/04/2020	UB	215781	Semhar	Yusef	Corporate	Kenya	Nairobi	Site	OFF	EN	10003286	Diploma	Microsoft Office Diploma	5000	2	Four Leaf Clover	null
02/04/2021	DG	377463	Temshe	Neftalem	Corporate	Kenya	Nairobi	Site	FUR	FU	10000293	Courses	Python	2800	8	Maurice The Pants Man	null
02/04/2021	EN	103590	Fiyori	Muhammed	Consumer	Kenya	Nairobi	Site	FUR	FU	10002253	Courses	CompTIA	599	1	null	null
02/04/2021	EN	517258	Noah	Hussain	Consumer	United Kingdom	Warrington	Site	OFF	BI	10001107	Courses	Graphic Design	1750	1	null	null
02/04/2021	NF	746502	Sumaiya	Ganim	Home Office	Pakistan	Lahore	Site	OFF	ST	10002743	Courses	Graphic Design	12250	7	null	null
02/04/2021	OT	930672	Anna	Hanson	Corporate	United Kingdom	Warrington	Site	GWF	EF	28877535	Courses	Graphic Design	14000	8	Leo's Stereo	null
02/04/2021	ZA	555280	Mustafa	Mebrahtu	Consumer	Kenya	Nairobi	Site	OFF	PA	10000575	Courses	Graphic Design	1750	1	null	null
02/04/2021	ZW	877355	Zufan	Fesahaye	Corporate	Kenya	Nairobi	Site	OFF	BI	10000145	Courses	Graphic Design	52500	30	Rich and Happy	null
02/04/2021	LN	435094	Ghassan	Hadad	Corporate	Pakistan	Lahore	Site	FUR	FU	10000010	Courses	ECDL	16250	26	Central Hardware	null
02/04/2021	WJ	995727	Tewelde	Selassie	Consumer	Kenya	Nairobi	Site	JLS	BB	3206822	Courses	ECDL	625	1	null	null
02/04/2021	JP	694231	Wasimah	Abadi	Consumer	Pakistan	Lahore	Site	OFF	EN	10000056	Award	Microsoft Office Award	1500	1	null	null
02/04/2021	OZ	985170	Batool	Kalb	Consumer	Pakistan	Lahore	Site	OFF	PA	10003953	Courses	Graphic Design	1750	1	null	null
02/04/2021	OC	675828	Hooriya	Guirguis	Corporate	Pakistan	Lahore	Site	OFF	LA	10004853	Courses	Graphic Design	15750	9	Fretter	null
02/04/2021	DI	248109	Ya'qub	Asfour	Home Office	Pakistan	Lahore	Site	OFF	SU	10004498	Courses	Graphic Design	26250	15	null	null
02/04/2021	XW	812662	Aatifa	Idris	Corporate	Kenya	Nairobi	Site	OFF	PA	10001736	Award	Microsoft Office Award	7500	5	Janeville	null
02/04/2021	WH	654022	Johara	Ganim	Home Office	Kuwait	Kuwait City	Site	OFF	PA	10000357	Courses	Graphic Design	49000	28	null	null
02/04/2021	BX	395328	Abaalom	Afwerki	Corporate	Kenya	Nairobi	Site	OFF	PA	10003039	Courses	Graphic Design	40250	23	G.I. Joe's	null
02/05/2020	PX	56015	Abdul-Khabir	Fakhoury	Consumer	Pakistan	Lahore	Site	BHQ	JU	2423200	Diploma	MOS Diploma	1999	1	null	null
02/05/2020	CB	706932	Nahid	Tannous	Consumer	Pakistan	Lahore	Site	FUR	BO	10004709	Courses	Excel	450	1	null	null
02/05/2020	DX	632284	Hameeda	Malouf	Corporate	Pakistan	Lahore	Site	OFF	AR	10000369	Courses	Graphic Design	17500	10	Stratacard	null
